uuid,vin,make,model,mileage,price,creation_date,update_date,cositas,zip_code
8cdbd1a2-c2b3-49b9-8912-e7df07142fcb,1D4RE4GG4BC041139,Mercedes-Benz,S-Class,327,864267702.91,6/28/2020,8/26/2020,12/7/2020,0781-3187
3465d483-1adf-4327-9cf7-2678dbee875c,1GKKRNED6BJ637791,Toyota,Prius,328,744360776.45,4/8/2021,10/9/2020,8/29/2020,51660-493
41c7799a-33ac-4d6e-bfff-872ac848a8ba,5FRYD3H97GB313391,Dodge,Durango,329,616608861.83,9/23/2020,10/21/2020,1/10/2021,14208-532
a31b7585-5fc5-4fbd-8122-265d57ae1381,5TDDK3DC1FS786737,Ford,Flex,330,185438021.44,1/23/2021,9/3/2020,11/17/2020,68391-359
5227f15e-97b1-4a4a-a2c0-2c6cba1fd5d0,5N1AR1NB1CC618422,Mercury,Mountaineer,331,652646070.77,11/2/2020,6/5/2020,1/13/2021,42851-052
0ef39bef-58af-468a-9812-8744c53cc44e,TRUTC28N411307320,Jeep,Compass,332,238313989.96,11/8/2020,6/7/2020,9/27/2020,68788-9041
e7662b31-b0cf-40d3-a38f-6336e3084153,SCFFDAAM3EG166910,Dodge,Durango,333,497614198.42,11/16/2020,1/24/2021,2/28/2021,24987-363
ed17229e-b1ae-44c7-828c-271c3a0174b5,1C3BCBGG4EN482422,Saab,9000,334,790369327.38,7/11/2020,8/3/2020,12/12/2020,11523-4326
eb8f800c-5539-4ae5-a62b-194d414ecadf,TRUUT28N341850957,Chevrolet,Tahoe,335,467250628.53,2/20/2021,2/27/2021,10/11/2020,43547-336
f81edfd0-c3d6-46a5-b28a-150a1e28cef2,WBAYG0C52DD062839,Morgan,Aero 8,336,333831025.32,2/17/2021,9/13/2020,11/9/2020,0406-8003
9440f940-688a-4041-b05a-f22b7aebf511,2T2BK1BA2FC893426,Pontiac,Sunbird,337,901561410.56,4/12/2021,4/2/2021,7/8/2020,57716-001
aebd4a20-9687-4929-81f4-04a0b7d34dba,WAUKF78P79A502249,Land Rover,Range Rover,338,310881600.0,2/17/2021,10/23/2020,10/1/2020,0591-0900
b93bf2a0-38d0-4899-9486-9fe3fdf578fd,WDDLJ9BB7FA560104,Ford,Bronco II,339,569424189.6,1/16/2021,11/3/2020,6/8/2020,49708-521
c8ac8d9f-6cd1-45b8-a344-26debde234cf,WA1LFAFP5EA878878,Buick,LeSabre,340,876180498.91,3/22/2021,9/23/2020,5/30/2020,17856-5180
35ffe571-b51f-48cf-8390-c4681944b31d,SALAB2D40CA857272,Mazda,B-Series,341,935147154.09,12/31/2020,5/28/2020,2/1/2021,36987-1348
bc610882-b074-4682-98cd-0ca277371d29,3D7TT2CT9AG520870,GMC,Savana 2500,342,113325282.84,7/23/2020,9/25/2020,6/4/2020,68345-818
7a9dff88-e1aa-40ea-aeb9-13f4fd4f4d09,1GYS3LKJ3FR679042,Saab,9000,343,820734211.52,6/5/2020,3/13/2021,7/21/2020,36987-3294
21a6b42f-ac4e-45be-8834-37404cc4110f,WBAKG7C55DE198195,GMC,Canyon,344,546082177.84,10/26/2020,6/5/2020,4/5/2021,0004-0244
d2e9ee71-12c5-49b9-a689-d11bf1795b8a,1FMJK1G58BE591845,Volvo,XC60,345,307127484.54,11/8/2020,12/5/2020,12/8/2020,53942-311
c9a67a6d-3eaa-4d06-bbd0-36caff3f8634,JN8AZ1MU2EW912067,Nissan,240SX,346,501387106.65,11/1/2020,4/24/2020,11/21/2020,68645-456
83985199-0895-4d47-a688-f6af59b82e3c,1N6BF0KL7FN411080,Subaru,Impreza,347,21044380.26,11/1/2020,7/8/2020,1/18/2021,67046-910
47e2cdf9-a207-41b6-8fb3-68551bfe540e,1FM5K7B82DG500274,Toyota,RAV4,348,638158819.94,4/16/2021,1/22/2021,8/2/2020,36800-759
a1c93bd0-9c95-4823-8190-9239adbf984c,1G6KE54Y94U953749,GMC,Yukon,349,935639932.41,3/27/2021,10/2/2020,3/15/2021,0395-2775
bf621c5a-f7c6-430b-b25e-dd14b5e76c1d,WBAVC53548F570493,Ford,Aerostar,350,287009310.23,4/8/2021,9/7/2020,7/15/2020,24236-809
93985b68-c291-479a-8b42-1a70653ebff2,YV440MBD4F1195819,BMW,Z8,351,851377099.17,3/19/2021,9/3/2020,7/6/2020,68428-159
885737f8-7db5-431c-811e-e1cedd019bb7,WAUWFAFL0CA293880,Maserati,Spyder,352,52323622.78,5/1/2020,4/7/2021,11/5/2020,0409-7138
8c492129-248e-4117-8006-ca9ad81d326b,137ZA83351E122076,Volvo,S40,353,409502824.22,4/23/2020,5/15/2020,11/14/2020,62670-4569
f6729fe3-2e6c-4a16-9a54-c12b715e136e,WBADT33482G685042,Mazda,MX-6,354,61521555.76,2/14/2021,3/13/2021,11/10/2020,63304-562
c069710f-250a-4e55-9ff1-87f4ddd85ef3,WAUFFAFL4AN770767,MINI,Cooper,355,611243338.83,10/31/2020,5/10/2020,6/28/2020,59779-055
0aa2c011-9651-468d-8afb-bb5b57dfbc29,WA1VFAFL1EA355234,Ford,Th!nk,356,554926922.6,7/11/2020,9/30/2020,3/5/2021,52686-677
59ff5af7-03e8-4734-b0bc-1df5eca44a70,1N6AA0EC0FN133869,Porsche,Panamera,357,375323648.94,10/13/2020,10/29/2020,12/6/2020,0363-0490
1a6b991c-acb7-4c4a-8fa9-ebe2e27aa6fb,WAUVC58E65A503752,Porsche,Cayenne,358,724230329.64,1/11/2021,6/17/2020,10/24/2020,50093-001
797d5e06-af4b-4199-a2cc-076c5b5cea57,SCBDR33W77C322395,Isuzu,Amigo,359,562628152.65,3/2/2021,1/19/2021,6/6/2020,68180-235
03657ca7-3f2b-4945-ac39-107b7f285c42,2CTALBEW6A6077120,Ferrari,458 Italia,360,898287820.71,7/14/2020,5/25/2020,4/14/2021,37000-782
45992445-27f3-4a81-b18a-b28d3a4a50d3,2T1KU4EE5DC920274,Ford,Mustang,361,731285135.82,5/17/2020,9/14/2020,5/13/2020,51514-0220
9611f6e0-d217-4111-9f24-6f83f55d7412,1FM5K7B86EG544618,Chevrolet,Express 1500,362,694935834.63,12/2/2020,8/5/2020,11/17/2020,49288-0247
6888e740-83e2-4757-aa8c-b4aa5f94f794,WBAUP73578V346152,BMW,645,363,489309202.8,6/13/2020,2/27/2021,2/28/2021,59779-847
7f4b1d90-df9b-4a8e-b99e-16f118acef3a,5N1AR1NB5AC016152,Mazda,626,364,743804296.61,12/15/2020,4/10/2021,4/19/2020,49035-954
9ef76c3e-9807-457f-afd1-838d3217ba63,1GD01ZCG6CF965727,BMW,M5,365,623667830.72,8/10/2020,2/8/2021,8/2/2020,68084-098
b21173f8-7e25-4190-a59b-42bf94f28ebd,1FTWX3A5XAE589710,Mitsubishi,Lancer,366,600538087.72,1/16/2021,12/28/2020,3/19/2021,41163-195
5baf2c77-f23c-4d8d-bc0d-0e008e6071a2,1G4HP54K42U060121,Ford,F350,367,148986545.78,5/3/2020,12/24/2020,4/2/2021,76041-713
9730d8ad-fc27-4d73-9ad8-86c009cfed2f,KNAFU5A22B5722164,Audi,A8,368,243464289.98,8/15/2020,12/23/2020,10/22/2020,66220-287
883ae26f-1d28-4730-a099-88dfdc28690e,WBSKG9C54DE396175,Mercury,Cougar,369,222105423.1,2/7/2021,11/2/2020,10/18/2020,54868-4564
df7206f8-9e2f-459c-aefd-bde5b8e7ca40,WP0AA2A97CS881170,Ford,Freestar,370,62409295.6,10/18/2020,5/4/2020,5/6/2020,43742-0217
ae47b91d-a846-481c-956e-4ddbb5b94006,1HGCR2E72EA912846,Volvo,S90,371,939739006.94,1/10/2021,4/2/2021,2/23/2021,0781-5222
c1072ba9-5f6d-4d23-9d04-e715c68f378d,WA1CV94L87D176668,Chevrolet,Suburban,372,859433041.67,12/14/2020,9/9/2020,10/22/2020,64117-965
98c14e30-9e6f-4bf9-9229-e3c712a9c794,5XYKT3A60EG328007,Mitsubishi,Diamante,373,415890183.95,7/17/2020,2/21/2021,10/17/2020,52686-290
83e412f1-cc4c-4059-abf7-c59e58bf4615,WBAKF3C57CJ573599,Chrysler,PT Cruiser,374,256943040.77,8/27/2020,10/29/2020,8/8/2020,49693-1401
91b22eb7-e131-47ab-87cb-203f2918e316,2C3CDZBT8FH398063,Hyundai,Accent,375,449024354.79,8/9/2020,7/22/2020,11/13/2020,45802-498
009c2e03-03bd-4b2c-84e6-7b1facf19bdf,1FTWW3DY1AE841482,Toyota,Corolla,376,478983497.58,7/17/2020,3/15/2021,3/16/2021,57237-078
3d21c75e-7619-4326-a8a7-65b2e16a17f1,2G61V5S84F9350948,Nissan,Xterra,377,386671919.07,5/14/2020,10/25/2020,5/28/2020,0259-3192
51a32371-5290-4cb0-a657-d484a5019e0c,WAUDFAFL4DN773082,Audi,4000s Quattro,378,689635860.89,4/3/2021,9/9/2020,10/16/2020,51991-712
1dc04ac5-9dfa-44eb-b972-cc38344f5dfd,WAUKD78PX7A202837,Volkswagen,Golf,379,853069208.85,6/20/2020,9/22/2020,5/16/2020,49897-161
2bfe7deb-1bb7-4ad7-9bf5-1ab05457d811,JTJBC1BA8D2006387,Audi,Cabriolet,380,133667588.79,2/14/2021,3/25/2021,10/4/2020,41167-6061
0d6da400-16cd-48f4-886b-484c9210cdec,WAUNF68P96A798250,Geo,Prizm,381,57161563.09,5/9/2020,10/23/2020,8/19/2020,68382-131
154020b3-6b22-490e-9dff-e0fa5ac6aa7b,KNAFT4A21B5131546,Jaguar,XF,382,883051658.47,8/29/2020,12/28/2020,3/30/2021,68788-9844
40816194-6bda-492a-8fc3-ab3b14609345,JH4DC54843S149380,Mazda,Mazda5,383,318541947.74,8/5/2020,2/9/2021,11/22/2020,0049-5770
7535ced5-5c9c-4ab4-80bc-b8932e339f92,5GAKRDED1CJ749875,Pontiac,Grand Prix,384,469793499.71,12/10/2020,5/6/2020,5/10/2020,54569-4026
99b6d1ee-c24d-4ac9-8b11-a8f7fd93cd2c,WAUGN74F67N791796,Suzuki,Aerio,385,77100917.04,8/20/2020,8/17/2020,5/29/2020,36800-375
22668587-e45e-49f1-8053-5130500582f2,JM1CW2CL6F0727097,Audi,A4,386,533573774.0,10/6/2020,8/7/2020,8/11/2020,0904-5694
64e8b0b7-6905-4428-b89f-bcfe1e7b059e,5J6TF1H3XDL370340,Toyota,Sienna,387,447001599.62,4/13/2021,7/5/2020,6/30/2020,49999-074
fa5e0837-d332-4561-a0ea-0060949f2b71,WBAHN83558D166364,Land Rover,Range Rover,388,36960738.12,1/29/2021,5/31/2020,6/9/2020,55301-005
edbc89c4-611f-423b-a6f7-963cb1e848ca,WA1LMAFE9AD311005,Oldsmobile,Achieva,389,359360199.5,5/5/2020,3/14/2021,4/17/2020,62211-011
0603c28b-1481-4f0d-a912-610a99665a60,2B3CK9CV8AH835300,Volvo,960,390,190587164.5,11/10/2020,4/30/2020,7/13/2020,76509-800
64a18054-df9f-499d-a0f5-80ac0094041b,WBAKE5C56CJ079345,Lexus,GS,391,739548089.59,3/19/2021,11/26/2020,5/30/2020,16555-996
ae3ccb27-3916-40c6-b0d2-7a152c760146,YV126MEC5F1105857,Pontiac,Grand Prix,392,915707739.65,4/26/2020,8/6/2020,3/20/2021,61578-205
a9963f88-992d-4dac-924d-9c9931374a51,1G6KF54924U893867,Nissan,Stanza,393,495906287.79,12/23/2020,8/6/2020,10/8/2020,67046-274
8a097045-f3ab-4e2d-adff-fbe610020e28,3VW4S7AT2EM865177,Buick,Riviera,394,476544663.16,4/18/2020,10/3/2020,4/25/2020,68693-018
3711cbd8-92cc-474c-9404-d5db58cf25b7,WAULC68E63A914160,GMC,Sonoma Club Coupe,395,424121839.88,10/25/2020,10/1/2020,7/4/2020,68786-226
62ee2ac4-ec90-4388-99a7-82c9ddff9ac9,WA1LFBFP9EA076582,Chrysler,Fifth Ave,396,219098195.72,11/15/2020,9/2/2020,4/6/2021,67544-024
a83f7991-70a6-48e0-8592-65dee37b310f,WDDGF4HB6CF253308,Bentley,Continental GTC,397,779687285.04,4/9/2021,9/30/2020,5/3/2020,59088-663
3e44f8cb-e183-409a-a674-7f4018111ea8,WAUBFBFL1AN489918,BMW,5 Series,398,250613905.37,10/30/2020,10/16/2020,10/30/2020,54569-2933
c7fc4cfe-8f4a-41bb-b7e4-fdd6b4bcda88,WBAWL13537P373854,Chrysler,Concorde,399,49640511.89,10/16/2020,8/20/2020,9/6/2020,59779-060
6930afe2-b774-4774-8c56-a96a89966a57,WBA3A5G50FN334689,Dodge,Viper,400,29831765.23,6/7/2020,4/13/2021,2/25/2021,63868-823
ab194cc5-f260-43eb-b534-9d57c74378d1,WBALM5C57BE601785,Ford,Econoline E150,401,319479721.36,5/16/2020,11/13/2020,8/23/2020,0074-4378
58218cef-ebb5-4751-a4b5-b0c1a72562da,2C3CDXEJ1CH999924,Kia,Sorento,402,370307721.68,12/21/2020,9/16/2020,1/5/2021,13630-0058
348e9c3f-135e-4b67-ac19-ecbaea807754,2HNYD18653H102104,Audi,TT,403,33234245.56,2/5/2021,6/24/2020,1/16/2021,0904-6341
44b038e2-3a8d-4196-b1d6-a40d235f546b,1FTMF1EW4AF613866,Kia,Borrego,404,466238617.55,5/6/2020,8/17/2020,10/13/2020,51801-011
883e0b4d-7c83-44ba-a177-fcc3491477df,2G4GK5EXXF9883045,Hyundai,XG300,405,273241154.56,11/24/2020,4/4/2021,10/24/2020,50242-087
ce0226f2-bd97-46a9-a304-93ee071b835a,1GKS2FEJ8CR395055,Toyota,Celica,406,732502521.73,5/12/2020,6/14/2020,7/19/2020,51824-048
504b33f0-2004-4ccb-8cef-04d7d3ed5697,1G6AA5RX2E0779393,Ford,Contour,407,822284968.12,9/27/2020,7/6/2020,2/2/2021,65862-585
6809cc07-9c0b-47f2-a5c3-bebfaba036e2,WP0AA2A9XBS986655,Nissan,Titan,408,215664340.02,4/6/2021,3/14/2021,10/7/2020,59316-301
f541e233-452b-4b57-84fb-0e53c00ababf,1G4GC5ER6CF915944,Saab,9-7X,409,169636475.15,4/17/2020,2/26/2021,2/18/2021,68382-791
2ad53faa-93cb-4ec3-9792-08850ba40ab8,3LN6L2LU6DR694156,Infiniti,G35,410,303130048.52,6/8/2020,9/27/2020,5/14/2020,55154-6669
5d5b3449-7ca5-4b6f-a9c5-6eecf7bd96b1,5GAKRAKD1EJ602560,Dodge,Daytona,411,510156169.75,4/4/2021,5/20/2020,8/29/2020,66129-540
42822eae-c0f9-458b-bf35-250c73e60459,WAUEKAFB4AN342065,Ferrari,612 Scaglietti,412,687063971.48,1/2/2021,10/8/2020,4/8/2021,36987-2740
b395f616-7c76-4db6-b5dd-8210b0d05e2e,5GADV23157D125132,Mercedes-Benz,SL-Class,413,569789689.6,10/20/2020,8/14/2020,4/26/2020,10096-0251
6f683c53-93b5-478e-9a16-b1bea95f94cb,1FADP5CU8FL633898,Toyota,4Runner,414,290437771.74,7/4/2020,6/11/2020,3/29/2021,65224-560
87100f6d-e78d-438c-9755-6d3efd082ef4,2C4RDGBG3FR668596,Ford,LTD Crown Victoria,415,137512047.61,5/19/2020,5/3/2020,2/8/2021,46123-030
b3999517-3b4e-4c09-8ca5-06f2bc7f2404,1G6AE1R32F0498304,Mercedes-Benz,G-Class,416,931834062.98,10/19/2020,1/29/2021,7/20/2020,57344-155
5343e459-397a-427c-8e5c-d49eed42877f,WDDNG7DB5CA346216,Chevrolet,Caprice,417,939398710.93,5/27/2020,4/1/2021,3/29/2021,57501-865
e10c767f-841d-43b6-aaae-cd26b229b0ee,WP0AB2A86CU471856,Bentley,Arnage,418,354338113.64,9/9/2020,10/30/2020,8/15/2020,54868-3764
2a5dbfda-ac8c-44a2-88e8-fd8529d08f19,1FMEU6EE1AU959430,Audi,S6,419,963284441.89,10/23/2020,6/28/2020,12/8/2020,23155-501
fd09cab5-3a53-4ed6-9f2f-a3751d466051,ZFBCFABH7FZ537072,Buick,Rendezvous,420,530304521.72,3/30/2021,12/16/2020,1/7/2021,76125-784
7b54808e-376a-4ef2-b77a-d0c089af1670,WAUDV74FX7N498194,Ram,1500,421,205229576.26,3/3/2021,7/15/2020,8/8/2020,21130-402
528142fb-b456-4474-bea4-b3e02574053d,WBA5B1C51FD504150,Acura,RL,422,141493845.44,5/31/2020,7/31/2020,10/5/2020,59779-940
27409f2a-69ea-4ec8-be5e-00cbd531ce7d,3VW1K7AJ3FM753765,Nissan,GT-R,423,677870609.8,8/16/2020,2/1/2021,7/6/2020,0268-0013
0cb6722a-b2f6-4d61-87fb-84e5dbe4ef66,WBAEN33422E569071,Dodge,Caravan,424,398776170.35,4/5/2021,12/7/2020,5/10/2020,59779-631
c9a42a67-dbbc-44e4-b48b-cc0337899ac2,WBABW53465P117192,Honda,Civic,425,584615571.75,2/16/2021,9/11/2020,6/7/2020,36800-229
ec9e9a3f-7852-4402-aef6-4955adf91874,3G5DB03E23S193954,Ford,Crown Victoria,426,975576106.76,9/12/2020,6/8/2020,3/10/2021,52686-335
e8f307e2-4c4a-4042-9204-cc38de4c978b,JH4NA216X4S828275,Saturn,S-Series,427,924378283.65,11/28/2020,9/22/2020,5/11/2020,57894-420
dd55b1be-1860-4248-bd50-462526cae17b,JTHBW1GG5E2642823,Volkswagen,GTI,428,327979982.6,10/5/2020,2/2/2021,2/6/2021,55154-1603
92355dd2-3fb9-436c-83d9-25af955327f6,JTMHY7AJ5A4941644,Hummer,H2,429,270344223.49,10/17/2020,6/24/2020,9/19/2020,49643-309
f8ad3e90-498f-4fd8-acd4-a2bf8991e012,WBADR63433G961631,Dodge,Neon,430,697795681.27,10/6/2020,9/14/2020,10/15/2020,42291-245
6a6ee73e-079e-4602-804e-586cf6574d5d,1FTWW3A59AE463082,Volkswagen,Eurovan,431,231571355.87,12/28/2020,1/1/2021,6/18/2020,0591-3699
4a818173-1169-4bf6-b0db-d2564ac6d157,JN1CV6AP9AM779683,Hummer,H1,432,75925494.1,3/14/2021,6/20/2020,11/13/2020,55289-767
14c77a23-2288-43a8-b265-dfe0ba948ffc,WBAFR1C50BC027176,Ford,F-Series Super Duty,433,775679741.55,10/27/2020,4/9/2021,5/24/2020,54305-507
83897f7b-a5d3-4126-8549-38cc8e1d3ea3,3C6LD5AT0CG932326,Toyota,Tacoma,434,131593737.65,11/2/2020,10/21/2020,8/25/2020,43857-0047
3d2f8e6e-4708-4a72-a9b1-1a547a42fcd8,WBA3N3C57FK697135,Land Rover,Defender 90,435,967100031.79,4/11/2021,5/13/2020,7/21/2020,51672-4033
f86c1d50-c9aa-4ad3-a29f-a0a83c347b3f,WBACK73411L338793,Tesla,Model S,436,164649222.78,9/11/2020,1/20/2021,11/3/2020,0069-9321
05312591-5879-494b-a49c-1639bfcfb29f,1GYS3HKJ2FR668109,Mazda,Familia,437,262152677.11,4/2/2021,9/6/2020,2/5/2021,24236-248
ef6185a6-3667-48aa-99ba-5b6efd4b1ed2,1C4RDHAG7FC548901,Scion,xB,438,758367326.77,3/2/2021,8/18/2020,5/30/2020,49527-025
2a83e4b3-9ae4-40bc-8996-a087ebb443fb,1GKS1KE01ER041089,Chevrolet,Tracker,439,62659642.8,2/15/2021,9/14/2020,9/3/2020,54092-173
b1c60805-8560-4eea-bbd2-4fd0399f62fe,3G5DB03L46S019743,Ford,Contour,440,724573923.65,12/8/2020,12/11/2020,7/13/2020,0054-3567
8d55ec48-7e44-45c0-b99d-3ca6f00ab659,JN8AE2KP0F9816890,Kia,Sorento,441,454412310.14,3/28/2021,8/17/2020,4/18/2020,0573-0215
b988356f-dc4f-41bd-ba4a-23a4210c68b6,WA1CGBFE8BD996158,Porsche,Boxster,442,597493607.11,7/16/2020,3/21/2021,7/5/2020,0781-1635
f56c8278-df06-417c-b95f-2469b79476ab,JH4NA21642T215611,Mercury,Tracer,443,663619203.54,10/21/2020,12/5/2020,11/3/2020,51079-129
98001723-c564-4bbc-ab29-ee59f404947a,3VW467AT8DM039713,Pontiac,Vibe,444,247766895.0,11/27/2020,9/16/2020,1/7/2021,64525-0548
b3241e87-96dc-448a-b1fa-f33d640b6f96,1ZVBP8AM3D5990121,Nissan,Frontier,445,40473652.52,2/8/2021,5/29/2020,10/23/2020,21695-705
32105bcc-396f-4da8-a382-5c7a4c4312ab,1FTSW2B58AE027444,Suzuki,Sidekick,446,487275537.29,5/31/2020,6/23/2020,1/7/2021,49726-020
94b9eaf5-cbe1-4531-bc2c-0cd8fd4f96d8,1G6DA8EG6A0478401,Scion,tC,447,167234797.91,7/28/2020,4/2/2021,1/27/2021,66715-9737
d42455e2-09a3-4d43-966d-6e650184e47c,WBANE73526C974669,Jaguar,S-Type,448,934459524.46,9/19/2020,11/2/2020,3/9/2021,64760-204
5c1f0cf6-8e04-4b31-b002-9bf0300ab6db,1G6DP5ED6B0049392,BMW,7 Series,449,350403070.61,9/19/2020,9/12/2020,4/10/2021,11822-3300
28de49da-9e6b-4575-a44a-bdee1078021c,KL4CJFSBXDB851240,Saab,9000,450,224058153.45,6/8/2020,11/28/2020,1/12/2021,54575-347
518f8311-527b-4abc-8e56-f4afe90413f2,KMHHT6KD4AU144962,Ford,Crown Victoria,451,990948336.13,12/24/2020,2/17/2021,2/19/2021,53808-0731
b7d3c14a-66ed-4848-b3e4-3eeca6270699,WAUSF98K79N550892,Honda,Accord,452,611196964.63,3/12/2021,10/4/2020,5/3/2020,76452-004
93672167-8344-451b-9d71-75f660822b28,1GKS1HE01BR061406,Dodge,D250 Club,453,420301415.27,3/31/2021,5/20/2020,10/31/2020,54427-001
3b0a1d84-6b2d-4bfa-95d4-fdf43f2c2643,WBAYB6C52FG841144,Ford,F350,454,306397831.11,12/10/2020,7/30/2020,6/26/2020,10167-400
0bbc6197-852e-4693-90b1-e077f6131c0d,JTHBE5C26A2858193,Pontiac,Montana,455,826175255.97,7/22/2020,12/5/2020,7/30/2020,58805-002
3dad0555-59a8-4aaa-afc7-e39ede021f3f,WBAKP9C5XED023508,Chevrolet,Corvette,456,372068375.56,4/9/2021,1/30/2021,6/17/2020,76237-222
e0585f12-6a46-42c8-ad24-496a45298424,1FTWW3B56AE200286,Volvo,C30,457,583569769.24,11/22/2020,8/3/2020,1/23/2021,51346-174
df92cd23-944f-45b7-97e0-20f9afc01ffb,WDDNG7BB4AA168542,Mercedes-Benz,W123,458,904336565.29,8/11/2020,2/12/2021,7/23/2020,65044-4703
85b3288f-83a4-410b-a415-9a87bee923a5,4A31K5DF5CE141578,Ford,Explorer,459,981431250.48,5/13/2020,3/12/2021,6/17/2020,76329-3316
33fad995-2d3b-4e99-8c1a-6093d593e1c4,2T1KU4EE9DC537650,Ford,C-MAX Hybrid,460,823595323.76,5/23/2020,1/13/2021,10/13/2020,54868-5958
3428a090-2c24-4f95-b8cd-89d88acac913,3GYFNGEY5AS945114,Ford,F-Series,461,541682656.56,5/16/2020,10/20/2020,4/23/2020,55111-645
ab6ce93b-9081-4614-bf4e-c76c4db1df74,1G6DH8EY5B0861087,Chevrolet,Express 1500,462,973406004.58,3/1/2021,7/19/2020,10/21/2020,51801-004
9ea39f8f-7dea-439b-87a9-cbf2506efda0,WBAEN33434P886395,Chevrolet,TrailBlazer,463,494078770.53,6/22/2020,11/8/2020,5/30/2020,39822-1220
2fd73159-05e6-49f0-97cb-e6d168cb1d95,4T1BF3EK5BU613421,Land Rover,Range Rover,464,226532278.92,3/1/2021,11/19/2020,7/4/2020,54575-422
b1cde14a-0757-4c78-851b-5251fd961378,WAULD64B93N131061,Jeep,Liberty,465,207381983.41,9/24/2020,6/3/2020,4/8/2021,53499-6372
2ef5f310-28c4-4761-a120-dbf2b3013ec5,WBAXH5C58CD434074,Honda,Civic,466,509291915.09,1/5/2021,7/24/2020,12/10/2020,45802-710
cd56f158-eb09-41b2-b52e-e5aa8a1e235d,WAUBF98E17A968010,GMC,Yukon,467,60079828.96,11/8/2020,3/3/2021,11/16/2020,21130-854
0ee2b17c-6ed9-41e3-93a7-07e834668fc7,SCFEBBEL3DG017971,Ford,F350,468,240417714.71,10/27/2020,6/6/2020,11/16/2020,58443-0042
1bfef315-1abc-45b2-b180-3c74c5c71ff9,1GD02XEG7FZ159834,BMW,Z4,469,888684464.53,3/12/2021,2/22/2021,2/5/2021,25225-011
c1660fe7-754a-454c-bb3d-c8dce0043345,1G4HJ5EMXBU259742,Kia,Sportage,470,290074680.4,5/16/2020,3/10/2021,8/19/2020,52371-100
a403d232-b918-424d-af5c-848b2e92c968,JN1AZ4EH8AM682428,Buick,Estate,471,589727290.41,11/25/2020,2/25/2021,3/19/2021,0220-9044
7bdb0c89-636a-455a-8a0e-e6a5c63b915e,WAUSGAFC3CN129821,Hyundai,Sonata,472,751746739.69,12/19/2020,7/29/2020,5/5/2020,43128-002
e42f3d5c-b585-4def-9196-bba4ec82dc62,KNAFX6A81E5053777,Isuzu,Hombre Space,473,361963056.35,4/2/2021,6/24/2020,8/11/2020,54569-2311
b8f772eb-f63e-44d3-aa0f-818ce3988f00,WBAEB53589C926028,Infiniti,G,474,614591577.95,2/20/2021,4/1/2021,11/13/2020,48951-2024
0d40c6f3-3e4e-4407-afbf-717c91d65729,WAUKH74F47N407791,Chevrolet,Blazer,475,825140239.59,6/12/2020,8/2/2020,4/20/2020,67457-381
922b4a90-f1de-450d-9ec0-7eef424aadaf,JH4CU4F48BC080294,GMC,Safari,476,389012884.87,11/29/2020,5/5/2020,12/12/2020,49288-0271
83ea7344-cc91-4bb1-b554-9a592f542c97,1G6DH5E5XD0514040,Dodge,Grand Caravan,477,864435256.77,4/22/2020,11/1/2020,9/24/2020,63783-400
05cfaee6-fe2b-42cc-a747-c9bc9da7c71e,1D7RE3GK1BS791847,Mercedes-Benz,W201,478,362021875.08,4/14/2021,1/14/2021,6/19/2020,58232-9911
460b6479-ae11-47cd-b6be-e6401cd00e63,WAUEF98E96A556669,Maybach,57,479,407806699.95,10/2/2020,2/13/2021,11/25/2020,51439-001
c597b1ad-fe1a-464a-b111-f816d72e4d4b,WAULT58E44A037602,Subaru,Legacy,480,699314232.25,8/12/2020,1/4/2021,3/9/2021,57896-391
43bd864b-0eb6-48ce-bb82-e1bb0e932afa,WA1EY74L09D545689,Bentley,Continental,481,893593589.23,4/25/2020,2/20/2021,3/11/2021,50387-300
4f2f5b4d-d3dc-44f1-8d31-df039cb79fff,JN8AS5MT3DW186074,Volvo,240,482,703556491.17,7/23/2020,5/29/2020,12/7/2020,0781-5627
b6d073e3-c85d-444a-9a55-45f3d69bab20,WBAVT13536A423035,Volkswagen,Eurovan,483,554025503.65,2/21/2021,7/14/2020,1/29/2021,21695-665
810a381b-5cfb-433f-b35e-033f33e9815d,1GYS3MKJXFR090639,BMW,Z4 M Roadster,484,58894069.88,9/9/2020,2/1/2021,1/3/2021,63998-515
9e5752f4-2d21-4ca6-9f53-6e2ba0daf60f,5J8TB3H33FL538854,Mazda,323,485,22547546.43,6/5/2020,1/14/2021,1/13/2021,55714-4448
0e366467-88ee-4f5c-a0ed-e629e84498db,WA1CGBFEXCD128132,Ford,Escape,486,954572205.69,7/2/2020,12/8/2020,2/1/2021,53817-001
5606ed99-0316-4f14-8043-3f9b401c9e66,2T1KU4EE9DC557073,Acura,Vigor,487,787745547.3,7/19/2020,12/13/2020,4/15/2021,51346-206
b6c46316-7601-413c-82e7-9d294897087d,SALFR2BG3EH485175,Volkswagen,GTI,488,325967487.28,12/5/2020,2/1/2021,3/17/2021,10812-914
d94e3fec-60b3-4968-8193-d18c5828cabe,2G4GP5EXXF9097456,Bentley,Continental Flying Spur,489,541233869.57,2/13/2021,12/8/2020,5/15/2020,0002-8315
495a0138-523f-46f6-bdde-62f7b147a353,WAUGL78EX6A574720,Land Rover,Discovery,490,827278434.62,6/4/2020,12/17/2020,1/13/2021,43063-499
